User_ID,Feature,Interaction_Count,Total_Interaction_Time_Minutes,Timestamp,ID_Date
310,Feature B,72,204.1,2025-01-20 17:27:16,20250120
310,Feature C,33,115.0,2025-01-18 03:12:56,20250118
311,Feature A,34,94.6,2025-02-22 14:01:28,20250222
311,Feature B,62,298.9,2025-03-26 16:07:59,20250326
311,Feature C,95,357.6,2025-01-12 01:40:05,20250112
312,Feature A,52,108.7,2025-02-11 10:29:34,20250211
312,Feature B,73,263.9,2025-02-08 22:48:13,20250208
312,Feature C,8,25.7,2025-01-17 05:28:04,20250117
313,Feature A,51,176.1,2025-01-18 02:24:56,20250118
313,Feature B,65,129.9,2025-01-25 02:23:56,20250125
313,Feature C,67,155.9,2025-02-02 10:58:29,20250202
314,Feature A,62,163.3,2025-03-05 14:42:57,20250305
314,Feature B,20,81.7,2025-03-14 06:21:03,20250314
314,Feature C,46,165.1,2025-03-30 08:00:54,20250330
315,Feature A,55,147.4,2025-01-07 21:29:28,20250107
315,Feature B,50,239.5,2025-03-08 19:48:04,20250308
315,Feature C,32,133.2,2025-01-01 02:13:34,20250101
316,Feature A,24,25.5,2025-01-18 12:50:49,20250118
316,Feature B,80,98.3,2025-01-23 01:52:52,20250123
316,Feature C,23,53.7,2025-01-11 17:08:45,20250111
317,Feature A,78,128.9,2025-02-10 15:17:57,20250210
317,Feature B,33,137.4,2025-03-09 00:51:23,20250309
317,Feature C,58,172.2,2025-01-23 23:24:37,20250123
318,Feature A,37,156.5,2025-02-22 20:21:45,20250222
318,Feature B,14,39.5,2025-02-25 12:52:00,20250225
318,Feature C,60,239.7,2025-03-21 13:01:22,20250321
319,Feature A,32,115.7,2025-01-01 20:31:22,20250101
319,Feature B,87,362.1,2025-02-02 02:24:17,20250202
319,Feature C,60,114.4,2025-01-15 09:35:40,20250115
320,Feature A,12,49.4,2025-02-13 12:15:26,20250213
320,Feature B,34,126.5,2025-01-29 01:14:24,20250129
320,Feature C,47,162.6,2025-03-23 06:08:26,20250323
321,Feature A,67,149.3,2025-03-23 08:14:18,20250323
321,Feature B,60,108.1,2025-02-28 07:24:24,20250228
321,Feature C,70,219.4,2025-03-20 12:51:07,20250320
322,Feature A,49,165.0,2025-01-04 08:59:31,20250104
322,Feature B,58,253.8,2025-01-08 14:14:31,20250108
322,Feature C,38,160.8,2025-03-11 23:54:49,20250311
323,Feature A,0,0.0,2025-02-01 07:33:54,20250201
323,Feature B,3,9.8,2025-02-02 17:26:47,20250202
323,Feature C,88,410.0,2025-03-24 22:45:56,20250324
324,Feature A,15,30.5,2025-01-02 07:07:31,20250102
324,Feature B,27,58.0,2025-01-12 02:00:16,20250112
324,Feature C,67,334.0,2025-01-11 22:55:54,20250111
325,Feature A,8,9.5,2025-01-25 23:55:22,20250125
325,Feature B,8,22.9,2025-02-18 20:21:08,20250218
325,Feature C,22,89.9,2025-02-05 08:33:02,20250205
326,Feature A,79,349.2,2025-03-11 02:07:01,20250311
326,Feature B,83,271.6,2025-01-14 15:54:07,20250114
326,Feature C,84,125.1,2025-03-13 19:55:24,20250313
327,Feature A,43,143.8,2025-02-22 02:46:38,20250222
327,Feature B,36,148.3,2025-01-01 07:02:08,20250101
327,Feature C,4,9.5,2025-03-18 14:21:54,20250318
328,Feature A,15,44.6,2025-02-14 08:09:04,20250214
328,Feature B,77,310.8,2025-02-05 13:45:11,20250205
328,Feature C,23,33.6,2025-03-21 10:20:58,20250321
329,Feature A,0,0.0,2025-01-03 06:12:39,20250103
329,Feature B,70,143.2,2025-02-15 16:45:35,20250215
329,Feature C,93,321.7,2025-03-15 03:58:25,20250315
330,Feature A,100,164.9,2025-02-18 12:18:00,20250218
330,Feature B,33,97.9,2025-01-19 08:39:05,20250119
330,Feature C,13,46.2,2025-01-17 02:57:01,20250117
331,Feature A,46,197.2,2025-03-18 18:32:24,20250318
331,Feature B,48,151.5,2025-02-03 04:51:35,20250203
331,Feature C,80,82.4,2025-01-28 01:24:52,20250128
332,Feature A,73,197.2,2025-03-14 06:43:19,20250314
332,Feature B,88,254.6,2025-01-10 04:53:04,20250110
332,Feature C,94,209.0,2025-01-10 20:29:21,20250110
333,Feature A,93,300.5,2025-03-04 03:58:50,20250304
333,Feature B,4,15.2,2025-02-19 12:33:44,20250219
333,Feature C,60,130.0,2025-03-22 01:54:26,20250322
334,Feature A,33,116.4,2025-03-18 01:20:45,20250318
334,Feature B,88,289.7,2025-02-16 06:01:20,20250216
334,Feature C,21,66.9,2025-02-09 20:34:27,20250209
335,Feature A,97,481.0,2025-01-27 18:24:45,20250127
335,Feature B,31,84.6,2025-03-14 19:42:31,20250314
335,Feature C,42,189.9,2025-01-21 02:17:21,20250121
336,Feature A,19,78.7,2025-01-15 18:33:13,20250115
336,Feature B,73,179.8,2025-03-08 15:39:47,20250308
336,Feature C,40,160.3,2025-03-04 07:58:29,20250304
337,Feature A,82,129.0,2025-02-27 06:56:04,20250227
337,Feature B,31,69.6,2025-02-24 15:45:30,20250224
337,Feature C,67,76.1,2025-01-11 06:51:35,20250111
338,Feature A,13,46.0,2025-02-09 01:01:49,20250209
338,Feature B,51,89.2,2025-02-27 18:06:44,20250227
338,Feature C,33,105.3,2025-01-12 16:40:21,20250112
339,Feature A,8,17.2,2025-03-25 07:00:12,20250325
339,Feature B,6,27.7,2025-01-22 04:52:00,20250122
339,Feature C,8,35.6,2025-02-26 06:29:59,20250226
340,Feature A,6,23.3,2025-01-15 18:52:08,20250115
340,Feature B,89,172.1,2025-01-18 20:14:57,20250118
340,Feature C,70,221.7,2025-03-26 13:43:47,20250326
341,Feature A,85,230.3,2025-01-20 23:08:20,20250120
341,Feature B,41,147.5,2025-01-23 12:37:34,20250123
341,Feature C,31,121.2,2025-02-21 23:51:32,20250221
342,Feature A,44,176.7,2025-01-22 10:09:29,20250122
342,Feature B,67,171.7,2025-01-04 04:55:01,20250104
342,Feature C,14,63.4,2025-01-11 05:33:55,20250111
343,Feature A,49,242.7,2025-01-15 06:31:30,20250115
343,Feature B,30,87.9,2025-01-07 14:52:26,20250107
343,Feature C,97,162.6,2025-02-17 07:53:21,20250217
344,Feature A,17,62.1,2025-03-01 21:55:59,20250301
344,Feature B,28,108.9,2025-01-02 01:28:49,20250102
344,Feature C,33,88.3,2025-02-03 12:38:48,20250203
345,Feature A,64,90.4,2025-02-15 02:18:53,20250215
345,Feature B,44,220.0,2025-03-13 08:44:12,20250313
345,Feature C,71,110.7,2025-01-05 08:37:25,20250105
346,Feature A,46,82.5,2025-02-03 04:47:51,20250203
346,Feature B,96,321.5,2025-02-05 16:01:53,20250205
346,Feature C,54,84.4,2025-03-21 05:51:29,20250321
347,Feature A,10,15.7,2025-01-19 15:56:24,20250119
347,Feature B,13,23.3,2025-01-21 01:42:22,20250121
347,Feature C,21,25.3,2025-01-29 04:09:47,20250129
348,Feature A,49,140.1,2025-01-27 15:39:33,20250127
348,Feature B,79,108.3,2025-01-27 07:39:50,20250127
348,Feature C,46,152.1,2025-01-25 00:51:43,20250125
349,Feature A,46,125.9,2025-03-25 15:27:27,20250325
349,Feature B,64,292.1,2025-01-04 06:27:24,20250104
349,Feature C,4,9.2,2025-03-29 21:45:27,20250329
350,Feature A,12,41.4,2025-03-21 03:57:09,20250321
350,Feature B,19,86.8,2025-02-21 12:15:14,20250221
350,Feature C,66,244.4,2025-02-10 10:46:45,20250210
351,Feature A,24,28.1,2025-02-28 18:30:36,20250228
351,Feature B,19,59.6,2025-03-12 17:44:19,20250312
351,Feature C,51,193.5,2025-02-22 17:55:29,20250222
352,Feature A,27,56.9,2025-03-18 18:09:25,20250318
352,Feature B,53,75.8,2025-03-08 13:03:18,20250308
352,Feature C,93,456.7,2025-01-03 08:17:43,20250103
353,Feature A,85,148.8,2025-02-21 21:21:43,20250221
353,Feature B,95,377.1,2025-01-18 06:11:57,20250118
353,Feature C,27,103.5,2025-01-17 23:27:50,20250117
354,Feature A,6,21.1,2025-02-05 13:59:52,20250205
354,Feature B,56,129.8,2025-02-03 16:02:20,20250203
354,Feature C,99,233.0,2025-01-12 16:13:26,20250112
355,Feature A,80,197.8,2025-02-16 06:48:36,20250216
355,Feature B,30,49.6,2025-01-20 09:19:26,20250120
355,Feature C,77,381.6,2025-01-23 16:20:47,20250123
356,Feature A,85,384.2,2025-03-13 12:42:15,20250313
356,Feature B,58,222.2,2025-01-07 06:32:25,20250107
356,Feature C,17,80.6,2025-03-22 13:05:01,20250322
357,Feature A,57,195.3,2025-03-06 18:17:43,20250306
357,Feature B,29,105.3,2025-01-06 02:56:06,20250106
357,Feature C,87,270.0,2025-02-26 19:06:40,20250226
358,Feature A,36,122.2,2025-01-21 10:16:37,20250121
358,Feature B,72,101.3,2025-02-15 16:40:25,20250215
358,Feature C,70,238.0,2025-02-26 04:14:01,20250226
359,Feature A,5,15.0,2025-03-04 14:50:22,20250304
359,Feature B,98,321.1,2025-02-13 06:37:54,20250213
359,Feature C,37,158.0,2025-02-01 06:17:28,20250201
360,Feature A,33,67.8,2025-03-03 20:50:53,20250303
360,Feature B,32,88.4,2025-02-20 21:17:21,20250220
360,Feature C,20,38.9,2025-02-07 19:16:29,20250207
361,Feature A,78,197.4,2025-01-05 21:33:08,20250105
361,Feature B,42,170.6,2025-01-12 12:18:38,20250112
361,Feature C,38,148.9,2025-01-27 08:05:48,20250127
362,Feature A,83,178.6,2025-01-11 01:36:15,20250111
362,Feature B,39,64.2,2025-02-17 06:21:58,20250217
362,Feature C,44,214.4,2025-03-09 17:31:12,20250309
363,Feature A,24,26.6,2025-03-24 15:08:36,20250324
363,Feature B,34,154.3,2025-03-03 00:03:08,20250303
363,Feature C,42,54.9,2025-03-21 17:36:26,20250321
364,Feature A,81,391.1,2025-03-01 16:19:56,20250301
364,Feature B,47,225.2,2025-01-17 06:34:03,20250117
364,Feature C,17,69.8,2025-03-19 15:16:06,20250319
365,Feature A,91,385.9,2025-01-14 12:01:49,20250114
365,Feature B,11,14.5,2025-03-09 17:52:06,20250309
365,Feature C,65,167.9,2025-02-21 20:52:51,20250221
366,Feature A,3,6.9,2025-01-17 01:17:43,20250117
366,Feature B,53,109.5,2025-01-24 13:50:20,20250124
366,Feature C,90,439.8,2025-02-24 20:05:46,20250224
367,Feature A,7,13.2,2025-02-19 11:54:12,20250219
367,Feature B,5,14.4,2025-01-05 05:39:56,20250105
367,Feature C,4,6.0,2025-01-01 17:28:12,20250101
368,Feature A,22,36.2,2025-01-10 04:37:15,20250110
368,Feature B,80,238.2,2025-03-27 11:52:52,20250327
368,Feature C,41,193.8,2025-01-13 11:08:48,20250113
369,Feature A,48,151.4,2025-01-19 01:34:30,20250119
369,Feature B,100,360.2,2025-03-12 11:35:51,20250312
369,Feature C,50,161.2,2025-02-01 19:20:59,20250201
370,Feature A,65,115.6,2025-02-02 03:25:19,20250202
370,Feature B,42,78.8,2025-03-01 14:51:25,20250301
370,Feature C,20,80.7,2025-03-13 14:54:37,20250313
371,Feature A,87,218.8,2025-01-25 22:22:14,20250125
371,Feature B,34,122.3,2025-02-13 20:01:11,20250213
371,Feature C,28,80.7,2025-01-19 07:30:28,20250119
372,Feature A,14,53.8,2025-03-07 09:48:12,20250307
372,Feature B,89,254.0,2025-02-06 22:29:00,20250206
372,Feature C,26,114.4,2025-02-19 15:59:32,20250219
373,Feature A,76,148.2,2025-03-23 00:21:45,20250323
373,Feature B,88,392.8,2025-01-13 16:10:10,20250113
373,Feature C,67,285.0,2025-03-08 00:25:44,20250308
374,Feature A,78,138.5,2025-02-09 10:02:29,20250209
374,Feature B,25,47.8,2025-03-09 17:56:13,20250309
374,Feature C,28,139.6,2025-03-01 07:34:12,20250301
375,Feature A,5,9.0,2025-01-25 03:32:30,20250125
375,Feature B,23,38.5,2025-03-31 08:08:35,20250331
375,Feature C,24,111.7,2025-02-11 06:38:51,20250211
376,Feature A,12,55.1,2025-02-14 23:55:40,20250214
376,Feature B,78,151.6,2025-01-02 11:56:31,20250102
376,Feature C,83,392.3,2025-02-21 16:27:25,20250221
377,Feature A,44,52.6,2025-02-20 13:19:26,20250220
377,Feature B,29,36.6,2025-03-14 01:40:59,20250314
377,Feature C,76,193.0,2025-03-25 20:50:47,20250325
378,Feature A,13,24.6,2025-01-18 17:59:34,20250118
378,Feature B,54,165.9,2025-01-27 12:28:41,20250127
378,Feature C,28,61.6,2025-01-23 03:32:41,20250123
379,Feature A,92,315.3,2025-03-11 20:56:50,20250311
379,Feature B,27,96.6,2025-02-21 08:36:53,20250221
379,Feature C,5,14.2,2025-02-28 14:58:28,20250228
380,Feature A,25,67.6,2025-02-25 14:30:38,20250225
380,Feature B,50,202.5,2025-01-18 11:22:53,20250118
380,Feature C,64,297.9,2025-01-22 05:01:31,20250122
381,Feature A,65,271.9,2025-01-28 19:37:01,20250128
381,Feature B,61,255.5,2025-03-04 00:30:35,20250304
381,Feature C,6,9.6,2025-03-06 01:24:14,20250306
382,Feature A,45,95.3,2025-02-06 01:11:14,20250206
382,Feature B,18,87.0,2025-02-07 09:00:55,20250207
382,Feature C,4,13.8,2025-03-14 19:00:34,20250314
383,Feature A,40,100.2,2025-01-31 16:50:22,20250131
383,Feature B,60,181.0,2025-01-27 06:44:31,20250127
383,Feature C,75,98.4,2025-02-11 11:08:55,20250211
384,Feature A,76,348.1,2025-02-20 13:42:15,20250220
384,Feature B,65,114.9,2025-02-20 17:59:56,20250220
384,Feature C,71,353.3,2025-01-20 16:40:49,20250120
385,Feature A,59,280.3,2025-02-13 21:08:55,20250213
385,Feature B,35,127.2,2025-02-05 15:21:44,20250205
385,Feature C,84,345.0,2025-03-03 22:53:20,20250303
386,Feature A,94,115.0,2025-02-21 12:53:10,20250221
386,Feature B,65,288.8,2025-03-17 16:33:14,20250317
386,Feature C,48,155.5,2025-02-06 05:43:30,20250206
387,Feature A,77,186.6,2025-02-23 04:19:45,20250223
387,Feature B,11,45.5,2025-03-10 21:03:08,20250310
387,Feature C,59,218.9,2025-01-28 07:48:37,20250128
388,Feature A,80,102.4,2025-03-03 20:38:53,20250303
388,Feature B,36,56.0,2025-02-02 13:35:48,20250202
388,Feature C,86,228.2,2025-03-26 22:45:08,20250326
389,Feature A,28,126.4,2025-01-02 07:14:40,20250102
389,Feature B,38,91.7,2025-03-15 23:24:28,20250315
389,Feature C,91,442.6,2025-01-31 10:11:24,20250131
390,Feature A,7,19.5,2025-01-29 04:20:28,20250129
390,Feature B,9,19.9,2025-03-11 08:26:44,20250311
390,Feature C,50,105.0,2025-03-04 05:56:54,20250304
391,Feature A,52,199.6,2025-02-14 07:36:27,20250214
391,Feature B,52,99.7,2025-03-14 19:00:08,20250314
391,Feature C,6,15.6,2025-03-03 10:12:09,20250303
392,Feature A,89,206.6,2025-03-06 01:28:59,20250306
392,Feature B,96,156.1,2025-03-07 20:19:40,20250307
392,Feature C,18,58.4,2025-02-11 09:16:44,20250211
393,Feature A,12,44.5,2025-03-03 02:39:11,20250303
393,Feature B,17,48.4,2025-01-21 12:38:47,20250121
393,Feature C,11,19.6,2025-02-23 07:59:13,20250223
394,Feature A,38,94.6,2025-01-22 01:22:08,20250122
394,Feature B,87,243.8,2025-01-30 01:17:22,20250130
394,Feature C,70,347.2,2025-02-20 08:51:58,20250220
395,Feature A,57,73.4,2025-02-02 16:09:14,20250202
395,Feature B,7,11.0,2025-02-03 16:20:32,20250203
395,Feature C,64,281.8,2025-02-17 13:08:40,20250217
396,Feature A,88,249.4,2025-01-10 19:19:30,20250110
396,Feature B,27,35.4,2025-02-28 15:14:16,20250228
396,Feature C,82,152.2,2025-01-13 17:28:48,20250113
397,Feature A,59,105.4,2025-02-28 17:20:27,20250228
397,Feature B,34,104.8,2025-02-17 04:21:21,20250217
397,Feature C,10,45.7,2025-03-06 23:05:49,20250306
398,Feature A,54,263.9,2025-02-02 07:10:31,20250202
398,Feature B,25,69.6,2025-03-28 04:55:58,20250328
398,Feature C,9,21.1,2025-01-15 05:43:41,20250115
399,Feature A,28,61.7,2025-03-14 09:04:40,20250314
399,Feature B,34,45.4,2025-01-30 06:43:17,20250130
399,Feature C,11,39.8,2025-03-07 13:06:58,20250307
400,Feature A,57,207.2,2025-03-12 06:09:51,20250312
400,Feature B,60,130.3,2025-03-13 05:06:52,20250313
400,Feature C,43,195.6,2025-03-13 06:35:11,20250313
401,Feature A,6,21.2,2025-02-11 17:45:58,20250211
401,Feature B,99,197.3,2025-03-21 02:26:14,20250321
401,Feature C,91,392.6,2025-02-05 04:56:16,20250205
402,Feature A,97,300.5,2025-03-20 13:50:48,20250320
402,Feature B,91,113.4,2025-03-13 06:41:56,20250313
402,Feature C,17,49.5,2025-02-01 00:54:13,20250201
403,Feature A,94,318.6,2025-02-10 17:42:53,20250210
403,Feature B,87,150.2,2025-02-10 15:35:49,20250210
403,Feature C,78,361.4,2025-02-23 22:56:19,20250223
404,Feature A,65,288.8,2025-03-10 11:03:56,20250310
404,Feature B,67,157.9,2025-01-25 20:59:29,20250125
404,Feature C,85,88.1,2025-02-26 15:27:36,20250226
405,Feature A,67,123.8,2025-01-14 10:02:33,20250114
405,Feature B,5,11.3,2025-03-23 11:56:58,20250323
405,Feature C,68,101.9,2025-02-23 17:05:54,20250223
406,Feature A,17,46.0,2025-03-26 21:30:21,20250326
406,Feature B,64,262.5,2025-03-10 23:50:06,20250310
406,Feature C,97,161.5,2025-01-29 08:11:04,20250129
407,Feature A,12,32.3,2025-02-17 09:26:04,20250217
407,Feature B,89,282.0,2025-03-29 17:46:38,20250329
407,Feature C,79,96.9,2025-01-09 21:01:16,20250109
408,Feature A,30,122.5,2025-01-23 18:53:11,20250123
408,Feature B,91,442.0,2025-01-11 18:51:36,20250111
408,Feature C,24,51.7,2025-03-20 22:19:39,20250320
409,Feature A,99,356.5,2025-01-31 22:17:23,20250131
409,Feature B,100,161.8,2025-03-22 04:08:50,20250322
409,Feature C,29,31.0,2025-01-16 06:52:52,20250116
410,Feature A,63,269.4,2025-02-28 16:31:53,20250228
410,Feature B,77,161.0,2025-02-16 12:02:01,20250216
410,Feature C,95,452.1,2025-03-12 16:56:11,20250312
411,Feature A,84,155.0,2025-01-23 06:20:26,20250123
411,Feature B,91,99.2,2025-03-02 03:29:54,20250302
411,Feature C,25,35.4,2025-03-28 22:15:33,20250328
412,Feature A,93,97.6,2025-01-02 18:52:26,20250102
412,Feature B,16,51.4,2025-01-09 02:55:55,20250109
412,Feature C,24,38.1,2025-02-28 04:35:41,20250228
413,Feature A,67,113.1,2025-01-13 06:38:30,20250113
413,Feature B,95,423.9,2025-03-25 01:17:46,20250325
413,Feature C,22,108.6,2025-02-27 21:30:38,20250227
414,Feature A,14,69.3,2025-02-03 08:20:14,20250203
414,Feature B,29,82.0,2025-03-17 14:05:54,20250317
414,Feature C,55,204.5,2025-03-15 15:54:17,20250315
415,Feature A,75,103.6,2025-01-18 18:34:34,20250118
415,Feature B,29,49.2,2025-03-20 23:03:14,20250320
415,Feature C,58,62.9,2025-01-04 09:58:32,20250104
416,Feature A,38,132.6,2025-03-23 03:21:07,20250323
416,Feature B,49,200.8,2025-01-28 02:36:40,20250128
416,Feature C,43,54.2,2025-02-15 19:22:25,20250215
417,Feature A,15,40.5,2025-01-18 11:31:43,20250118
417,Feature B,9,10.3,2025-02-15 02:38:40,20250215
417,Feature C,4,14.0,2025-01-02 06:00:45,20250102
418,Feature A,65,192.8,2025-03-19 08:09:33,20250319
418,Feature B,9,38.5,2025-03-16 05:39:34,20250316
418,Feature C,64,272.5,2025-01-02 21:21:05,20250102
419,Feature A,34,76.1,2025-02-06 11:43:02,20250206
419,Feature B,75,347.1,2025-01-19 18:52:45,20250119
419,Feature C,24,119.6,2025-03-23 14:08:45,20250323
420,Feature A,90,229.9,2025-03-13 09:52:17,20250313
420,Feature B,69,315.9,2025-01-08 21:33:55,20250108
420,Feature C,50,165.9,2025-03-04 22:05:16,20250304
421,Feature A,7,23.6,2025-01-30 09:18:32,20250130
421,Feature B,33,123.6,2025-01-01 03:50:31,20250101
421,Feature C,27,67.1,2025-02-08 10:41:55,20250208
422,Feature A,11,36.2,2025-01-06 09:59:57,20250106
422,Feature B,46,119.8,2025-03-01 08:53:52,20250301
422,Feature C,76,103.7,2025-02-15 05:09:18,20250215
423,Feature A,32,91.7,2025-01-26 22:44:58,20250126
423,Feature B,89,183.3,2025-03-26 13:45:32,20250326
423,Feature C,17,75.5,2025-03-04 17:01:42,20250304
424,Feature A,95,241.4,2025-01-28 03:26:38,20250128
424,Feature B,6,19.2,2025-03-03 17:49:31,20250303
424,Feature C,9,39.2,2025-01-30 14:13:16,20250130
425,Feature A,64,284.2,2025-01-09 08:24:29,20250109
425,Feature B,67,328.3,2025-01-16 04:27:27,20250116
425,Feature C,29,48.3,2025-03-06 09:43:25,20250306
426,Feature A,58,211.9,2025-01-25 03:19:20,20250125
426,Feature B,53,103.8,2025-03-02 19:54:06,20250302
426,Feature C,95,184.2,2025-03-21 21:19:38,20250321
427,Feature A,59,121.1,2025-02-22 14:33:42,20250222
427,Feature B,53,204.3,2025-01-31 03:51:02,20250131
427,Feature C,43,152.3,2025-03-04 22:02:00,20250304
428,Feature A,87,363.2,2025-03-31 09:01:39,20250331
428,Feature B,41,48.3,2025-02-15 14:31:58,20250215
428,Feature C,47,228.0,2025-02-25 14:21:09,20250225
429,Feature A,29,47.2,2025-01-09 02:06:44,20250109
429,Feature B,74,253.0,2025-02-05 13:11:57,20250205
429,Feature C,12,26.3,2025-03-05 04:30:37,20250305
430,Feature A,35,102.4,2025-01-01 05:01:47,20250101
430,Feature B,54,172.9,2025-03-19 00:01:04,20250319
430,Feature C,93,216.4,2025-03-01 23:31:18,20250301
431,Feature A,95,287.6,2025-02-22 19:00:32,20250222
431,Feature B,20,25.1,2025-02-25 01:36:51,20250225
431,Feature C,47,226.4,2025-01-26 05:50:43,20250126
432,Feature A,100,105.7,2025-01-04 21:40:28,20250104
432,Feature B,67,330.6,2025-03-14 13:00:55,20250314
432,Feature C,20,98.8,2025-02-12 13:20:41,20250212
433,Feature A,100,333.8,2025-01-08 22:01:32,20250108
433,Feature B,3,8.3,2025-02-08 03:51:37,20250208
433,Feature C,8,31.5,2025-01-15 04:33:33,20250115
434,Feature A,72,277.7,2025-02-21 02:57:26,20250221
434,Feature B,43,196.9,2025-01-29 18:11:41,20250129
434,Feature C,20,84.9,2025-03-03 12:13:23,20250303
435,Feature A,32,47.5,2025-03-09 08:54:00,20250309
435,Feature B,31,101.9,2025-02-22 13:51:51,20250222
435,Feature C,33,108.9,2025-02-13 10:56:52,20250213
436,Feature A,65,146.2,2025-02-08 05:39:38,20250208
436,Feature B,30,58.2,2025-03-02 00:37:56,20250302
436,Feature C,87,384.4,2025-03-28 12:22:14,20250328
437,Feature A,77,267.8,2025-02-12 03:42:01,20250212
437,Feature B,82,182.4,2025-01-13 07:20:37,20250113
437,Feature C,72,167.4,2025-02-24 23:01:39,20250224
438,Feature A,30,103.0,2025-01-19 16:09:35,20250119
438,Feature B,13,31.4,2025-01-27 18:29:47,20250127
438,Feature C,73,205.2,2025-01-28 22:33:09,20250128
439,Feature A,78,376.1,2025-03-20 00:41:02,20250320
439,Feature B,42,124.0,2025-01-14 19:32:22,20250114
439,Feature C,20,98.6,2025-01-02 14:42:50,20250102
440,Feature A,79,257.4,2025-02-27 23:24:15,20250227
440,Feature B,52,61.2,2025-01-11 06:52:13,20250111
440,Feature C,54,80.4,2025-03-04 13:55:49,20250304
441,Feature A,35,112.7,2025-03-23 02:02:03,20250323
441,Feature B,32,80.7,2025-02-05 17:59:22,20250205
441,Feature C,88,437.2,2025-03-21 19:03:51,20250321
442,Feature A,85,96.2,2025-01-25 17:10:43,20250125
442,Feature B,24,99.8,2025-01-27 20:07:46,20250127
442,Feature C,28,55.3,2025-01-20 17:37:09,20250120
443,Feature A,23,77.2,2025-03-20 16:19:01,20250320
443,Feature B,44,82.3,2025-02-19 20:12:49,20250219
443,Feature C,41,173.1,2025-03-15 01:50:38,20250315
444,Feature A,67,311.3,2025-02-23 03:12:45,20250223
444,Feature B,7,12.4,2025-02-10 03:41:12,20250210
444,Feature C,44,154.2,2025-02-23 00:19:58,20250223
445,Feature A,22,56.4,2025-01-27 02:36:28,20250127
445,Feature B,49,94.7,2025-01-03 15:39:15,20250103
445,Feature C,48,175.4,2025-01-04 02:17:43,20250104
446,Feature A,66,124.6,2025-03-13 22:08:28,20250313
446,Feature B,53,263.4,2025-02-28 13:30:46,20250228
446,Feature C,75,295.2,2025-02-28 20:21:54,20250228
447,Feature A,93,313.2,2025-03-07 17:34:27,20250307
447,Feature B,45,147.2,2025-01-25 00:06:58,20250125
447,Feature C,66,215.2,2025-02-13 16:30:09,20250213
448,Feature A,10,40.9,2025-03-01 13:06:17,20250301
448,Feature B,72,198.4,2025-03-20 09:36:08,20250320
448,Feature C,14,56.1,2025-02-05 09:24:30,20250205
449,Feature A,15,22.1,2025-03-27 17:44:18,20250327
449,Feature B,60,180.8,2025-01-10 15:59:55,20250110
449,Feature C,66,328.8,2025-03-08 08:10:49,20250308
450,Feature A,4,11.1,2025-03-26 12:00:21,20250326
450,Feature B,60,168.8,2025-03-04 21:58:27,20250304
450,Feature C,69,258.5,2025-01-01 17:49:06,20250101
451,Feature A,67,306.0,2025-01-16 22:02:26,20250116
451,Feature B,67,122.6,2025-03-02 19:03:31,20250302
451,Feature C,26,63.1,2025-02-11 01:43:31,20250211
452,Feature A,57,98.6,2025-03-02 19:20:10,20250302
452,Feature B,97,185.0,2025-02-25 00:44:44,20250225
452,Feature C,18,20.2,2025-01-27 00:53:48,20250127
453,Feature A,5,23.8,2025-03-22 18:41:19,20250322
453,Feature B,49,151.3,2025-03-19 23:08:04,20250319
453,Feature C,75,342.2,2025-01-27 13:14:32,20250127
454,Feature A,56,279.2,2025-03-03 16:01:53,20250303
454,Feature B,23,31.8,2025-01-26 02:12:10,20250126
454,Feature C,18,59.4,2025-01-03 17:18:59,20250103
455,Feature A,87,168.2,2025-01-14 09:18:23,20250114
455,Feature B,29,33.9,2025-03-23 11:43:01,20250323
455,Feature C,43,71.5,2025-01-23 14:40:28,20250123
456,Feature A,77,188.5,2025-03-15 16:40:19,20250315
456,Feature B,71,304.3,2025-02-24 13:06:56,20250224
456,Feature C,90,158.5,2025-01-02 17:57:04,20250102
457,Feature A,61,290.0,2025-02-10 21:04:50,20250210
457,Feature B,4,12.3,2025-03-11 09:50:13,20250311
457,Feature C,4,10.0,2025-03-10 19:34:26,20250310
458,Feature A,44,142.2,2025-01-05 08:45:37,20250105
458,Feature B,63,93.9,2025-03-06 04:43:33,20250306
458,Feature C,87,347.6,2025-01-10 13:16:51,20250110
459,Feature A,60,88.1,2025-01-10 13:11:34,20250110
459,Feature B,74,355.8,2025-02-22 02:55:47,20250222
459,Feature C,27,73.4,2025-02-18 20:47:27,20250218
460,Feature A,5,21.3,2025-02-22 00:20:23,20250222
460,Feature B,0,0.0,2025-01-27 07:56:17,20250127
460,Feature C,0,0.0,2025-02-04 05:53:58,20250204
461,Feature A,41,45.6,2025-03-08 20:13:22,20250308
461,Feature B,11,41.9,2025-01-11 23:41:53,20250111
461,Feature C,82,187.0,2025-02-13 04:43:15,20250213
462,Feature A,49,120.2,2025-01-03 18:12:20,20250103
462,Feature B,69,277.2,2025-01-02 10:19:21,20250102
462,Feature C,21,79.6,2025-03-12 05:13:01,20250312
463,Feature A,72,252.8,2025-01-11 23:22:08,20250111
463,Feature B,67,197.9,2025-02-16 21:30:46,20250216
463,Feature C,76,80.3,2025-02-16 12:18:54,20250216
464,Feature A,25,58.2,2025-01-14 21:40:12,20250114
464,Feature B,49,67.0,2025-03-26 00:05:40,20250326
464,Feature C,5,19.6,2025-03-20 00:14:49,20250320
465,Feature A,99,290.5,2025-01-12 09:01:48,20250112
